"order_item_id","order_id","product_id","quantity","unit_price","subtotal"
"ORDITEM_ORD_002472_0","ORD_002472","PROD_000152","1","546,14","546,14"
"ORDITEM_ORD_002472_1","ORD_002472","PROD_000091","1","403,26","403,26"
"ORDITEM_ORD_002472_2","ORD_002472","PROD_000407","3","491,74","1475,23"
"ORDITEM_ORD_002473_0","ORD_002473","PROD_000453","1","703,46","703,46"
"ORDITEM_ORD_002473_1","ORD_002473","PROD_000248","2","170,82","341,63"
"ORDITEM_ORD_002473_2","ORD_002473","PROD_000039","1","467,95","467,95"
"ORDITEM_ORD_002474_0","ORD_002474","PROD_000403","3","491,19","1473,58"
"ORDITEM_ORD_002474_1","ORD_002474","PROD_000355","3","708,62","2125,85"
"ORDITEM_ORD_002475_0","ORD_002475","PROD_000385","1","922,66","922,66"
"ORDITEM_ORD_002475_1","ORD_002475","PROD_000267","3","466,99","1400,98"
"ORDITEM_ORD_002476_0","ORD_002476","PROD_000335","2","771,12","1542,24"
"ORDITEM_ORD_002476_1","ORD_002476","PROD_000227","1","376,46","376,46"
"ORDITEM_ORD_002476_2","ORD_002476","PROD_000080","2","425,98","851,96"
"ORDITEM_ORD_002476_3","ORD_002476","PROD_000399","2","289,88","579,76"
"ORDITEM_ORD_002477_0","ORD_002477","PROD_000156","1","799,84","799,84"
"ORDITEM_ORD_002477_1","ORD_002477","PROD_000224","2","852,52","1705,04"
"ORDITEM_ORD_002477_2","ORD_002477","PROD_000033","1","227,71","227,71"
"ORDITEM_ORD_002477_3","ORD_002477","PROD_000305","1","140,98","140,98"
"ORDITEM_ORD_002478_0","ORD_002478","PROD_000258","1","12,05","12,05"
"ORDITEM_ORD_002479_0","ORD_002479","PROD_000190","3","152,95","458,84"
"ORDITEM_ORD_002480_0","ORD_002480","PROD_000216","3","810,89","2432,67"
"ORDITEM_ORD_002480_1","ORD_002480","PROD_000199","2","19,05","38,10"
"ORDITEM_ORD_002480_2","ORD_002480","PROD_000371","2","656,57","1313,14"
"ORDITEM_ORD_002480_3","ORD_002480","PROD_000021","2","693,27","1386,55"
"ORDITEM_ORD_002481_0","ORD_002481","PROD_000405","3","752,95","2258,86"
"ORDITEM_ORD_002481_1","ORD_002481","PROD_000012","1","908,51","908,51"
"ORDITEM_ORD_002482_0","ORD_002482","PROD_000439","3","996,24","2988,73"
"ORDITEM_ORD_002483_0","ORD_002483","PROD_000049","1","982,41","982,41"
"ORDITEM_ORD_002483_1","ORD_002483","PROD_000300","1","727,51","727,51"
"ORDITEM_ORD_002484_0","ORD_002484","PROD_000379","2","814,35","1628,71"
"ORDITEM_ORD_002484_1","ORD_002484","PROD_000204","3","778,70","2336,09"
"ORDITEM_ORD_002484_2","ORD_002484","PROD_000058","1","507,76","507,76"
"ORDITEM_ORD_002485_0","ORD_002485","PROD_000115","2","963,32","1926,65"
"ORDITEM_ORD_002486_0","ORD_002486","PROD_000378","2","475,17","950,34"
"ORDITEM_ORD_002487_0","ORD_002487","PROD_000391","1","418,42","418,42"
"ORDITEM_ORD_002487_1","ORD_002487","PROD_000256","2","390,07","780,15"
"ORDITEM_ORD_002487_2","ORD_002487","PROD_000237","3","89,53","268,58"
"ORDITEM_ORD_002487_3","ORD_002487","PROD_000477","2","15,97","31,94"
"ORDITEM_ORD_002488_0","ORD_002488","PROD_000449","3","904,94","2714,82"
"ORDITEM_ORD_002489_0","ORD_002489","PROD_000279","1","530,51","530,51"
"ORDITEM_ORD_002490_0","ORD_002490","PROD_000498","1","774,49","774,49"
"ORDITEM_ORD_002490_1","ORD_002490","PROD_000340","2","210,38","420,75"
"ORDITEM_ORD_002490_2","ORD_002490","PROD_000335","1","94,72","94,72"
"ORDITEM_ORD_002491_0","ORD_002491","PROD_000179","2","127,60","255,19"
"ORDITEM_ORD_002491_1","ORD_002491","PROD_000082","1","665,92","665,92"
"ORDITEM_ORD_002491_2","ORD_002491","PROD_000046","2","617,36","1234,72"
"ORDITEM_ORD_002491_3","ORD_002491","PROD_000447","2","538,88","1077,75"
"ORDITEM_ORD_002492_0","ORD_002492","PROD_000114","2","67,80","135,60"
"ORDITEM_ORD_002492_1","ORD_002492","PROD_000308","2","517,67","1035,34"
"ORDITEM_ORD_002492_2","ORD_002492","PROD_000120","2","798,11","1596,21"
"ORDITEM_ORD_002493_0","ORD_002493","PROD_000173","3","434,92","1304,75"
"ORDITEM_ORD_002493_1","ORD_002493","PROD_000173","1","416,02","416,02"
"ORDITEM_ORD_002493_2","ORD_002493","PROD_000029","1","603,77","603,77"
"ORDITEM_ORD_002493_3","ORD_002493","PROD_000354","1","35,21","35,21"
"ORDITEM_ORD_002494_0","ORD_002494","PROD_000195","3","421,07","1263,22"
"ORDITEM_ORD_002494_1","ORD_002494","PROD_000150","3","311,84","935,53"
"ORDITEM_ORD_002494_2","ORD_002494","PROD_000010","2","232,83","465,66"
"ORDITEM_ORD_002495_0","ORD_002495","PROD_000241","1","449,22","449,22"
"ORDITEM_ORD_002495_1","ORD_002495","PROD_000394","3","833,85","2501,54"
"ORDITEM_ORD_002495_2","ORD_002495","PROD_000037","2","356,36","712,71"
"ORDITEM_ORD_002495_3","ORD_002495","PROD_000317","1","877,78","877,78"
"ORDITEM_ORD_002496_0","ORD_002496","PROD_000095","3","506,12","1518,37"
"ORDITEM_ORD_002496_1","ORD_002496","PROD_000429","1","389,97","389,97"
"ORDITEM_ORD_002496_2","ORD_002496","PROD_000466","2","114,90","229,80"
"ORDITEM_ORD_002497_0","ORD_002497","PROD_000187","3","683,80","2051,39"
"ORDITEM_ORD_002497_1","ORD_002497","PROD_000140","1","486,98","486,98"
"ORDITEM_ORD_002497_2","ORD_002497","PROD_000162","2","623,69","1247,38"
"ORDITEM_ORD_002497_3","ORD_002497","PROD_000455","2","958,80","1917,60"
"ORDITEM_ORD_002498_0","ORD_002498","PROD_000003","1","665,63","665,63"
"ORDITEM_ORD_002498_1","ORD_002498","PROD_000186","3","942,58","2827,75"
"ORDITEM_ORD_002498_2","ORD_002498","PROD_000209","3","215,01","645,04"
"ORDITEM_ORD_002498_3","ORD_002498","PROD_000142","1","481,41","481,41"
"ORDITEM_ORD_002499_0","ORD_002499","PROD_000028","1","415,96","415,96"
"ORDITEM_ORD_002500_0","ORD_002500","PROD_000221","1","382,88","382,88"
"ORDITEM_ORD_002500_1","ORD_002500","PROD_000359","3","941,62","2824,85"
"ORDITEM_ORD_002500_2","ORD_002500","PROD_000486","2","411,75","823,50"
"ORDITEM_ORD_002500_3","ORD_002500","PROD_000287","2","143,80","287,61"
"ORDITEM_ORD_002501_0","ORD_002501","PROD_000360","2","879,62","1759,24"
"ORDITEM_ORD_002501_1","ORD_002501","PROD_000396","1","279,04","279,04"
"ORDITEM_ORD_002502_0","ORD_002502","PROD_000386","1","925,95","925,95"
"ORDITEM_ORD_002502_1","ORD_002502","PROD_000314","3","465,76","1397,27"
"ORDITEM_ORD_002503_0","ORD_002503","PROD_000493","2","618,70","1237,39"
"ORDITEM_ORD_002503_1","ORD_002503","PROD_000454","2","816,34","1632,68"
"ORDITEM_ORD_002504_0","ORD_002504","PROD_000388","3","595,96","1787,89"
"ORDITEM_ORD_002504_1","ORD_002504","PROD_000406","2","240,58","481,16"
"ORDITEM_ORD_002505_0","ORD_002505","PROD_000030","1","807,51","807,51"
"ORDITEM_ORD_002506_0","ORD_002506","PROD_000140","2","368,95","737,91"
"ORDITEM_ORD_002507_0","ORD_002507","PROD_000338","3","923,92","2771,75"
"ORDITEM_ORD_002507_1","ORD_002507","PROD_000228","3","111,94","335,82"
"ORDITEM_ORD_002507_2","ORD_002507","PROD_000188","3","990,53","2971,59"
"ORDITEM_ORD_002508_0","ORD_002508","PROD_000032","3","103,15","309,46"
"ORDITEM_ORD_002508_1","ORD_002508","PROD_000188","3","889,16","2667,47"
"ORDITEM_ORD_002509_0","ORD_002509","PROD_000203","1","609,11","609,11"
"ORDITEM_ORD_002509_1","ORD_002509","PROD_000081","3","589,09","1767,28"
"ORDITEM_ORD_002509_2","ORD_002509","PROD_000141","2","794,50","1588,99"
"ORDITEM_ORD_002510_0","ORD_002510","PROD_000158","1","146,79","146,79"
"ORDITEM_ORD_002510_1","ORD_002510","PROD_000032","2","598,57","1197,15"
"ORDITEM_ORD_002510_2","ORD_002510","PROD_000435","1","98,61","98,61"
"ORDITEM_ORD_002510_3","ORD_002510","PROD_000261","2","14,40","28,80"
"ORDITEM_ORD_002511_0","ORD_002511","PROD_000099","2","675,02","1350,05"
"ORDITEM_ORD_002511_1","ORD_002511","PROD_000316","3","28,19","84,56"
"ORDITEM_ORD_002511_2","ORD_002511","PROD_000020","3","253,73","761,20"
"ORDITEM_ORD_002511_3","ORD_002511","PROD_000109","2","999,89","1999,79"
"ORDITEM_ORD_002512_0","ORD_002512","PROD_000153","3","705,25","2115,75"
"ORDITEM_ORD_002512_1","ORD_002512","PROD_000029","1","821,20","821,20"
"ORDITEM_ORD_002512_2","ORD_002512","PROD_000275","1","310,71","310,71"
"ORDITEM_ORD_002513_0","ORD_002513","PROD_000078","2","225,06","450,12"
"ORDITEM_ORD_002513_1","ORD_002513","PROD_000333","1","376,11","376,11"
"ORDITEM_ORD_002513_2","ORD_002513","PROD_000285","2","671,90","1343,81"
"ORDITEM_ORD_002514_0","ORD_002514","PROD_000365","2","134,52","269,05"
"ORDITEM_ORD_002514_1","ORD_002514","PROD_000291","3","437,78","1313,33"
"ORDITEM_ORD_002514_2","ORD_002514","PROD_000361","3","105,35","316,05"
"ORDITEM_ORD_002514_3","ORD_002514","PROD_000452","1","200,06","200,06"
"ORDITEM_ORD_002515_0","ORD_002515","PROD_000476","2","480,75","961,49"
"ORDITEM_ORD_002515_1","ORD_002515","PROD_000303","3","836,82","2510,47"
"ORDITEM_ORD_002516_0","ORD_002516","PROD_000481","3","166,21","498,62"
"ORDITEM_ORD_002516_1","ORD_002516","PROD_000178","2","600,08","1200,15"
"ORDITEM_ORD_002516_2","ORD_002516","PROD_000224","2","863,80","1727,59"
"ORDITEM_ORD_002517_0","ORD_002517","PROD_000074","2","122,85","245,69"
"ORDITEM_ORD_002517_1","ORD_002517","PROD_000098","2","411,80","823,59"
"ORDITEM_ORD_002517_2","ORD_002517","PROD_000482","2","467,37","934,74"
"ORDITEM_ORD_002517_3","ORD_002517","PROD_000406","1","734,49","734,49"
"ORDITEM_ORD_002518_0","ORD_002518","PROD_000135","2","506,23","1012,46"
"ORDITEM_ORD_002518_1","ORD_002518","PROD_000093","2","458,12","916,24"
"ORDITEM_ORD_002518_2","ORD_002518","PROD_000146","3","775,10","2325,31"
"ORDITEM_ORD_002518_3","ORD_002518","PROD_000268","2","310,31","620,62"
"ORDITEM_ORD_002519_0","ORD_002519","PROD_000107","2","518,57","1037,13"
"ORDITEM_ORD_002519_1","ORD_002519","PROD_000130","2","768,42","1536,84"
"ORDITEM_ORD_002519_2","ORD_002519","PROD_000265","1","580,53","580,53"
"ORDITEM_ORD_002520_0","ORD_002520","PROD_000331","3","510,02","1530,05"
"ORDITEM_ORD_002520_1","ORD_002520","PROD_000249","1","268,44","268,44"
"ORDITEM_ORD_002521_0","ORD_002521","PROD_000354","2","638,41","1276,82"
"ORDITEM_ORD_002521_1","ORD_002521","PROD_000260","2","597,10","1194,20"
"ORDITEM_ORD_002522_0","ORD_002522","PROD_000278","3","264,74","794,23"
"ORDITEM_ORD_002522_1","ORD_002522","PROD_000455","2","643,87","1287,73"
"ORDITEM_ORD_002523_0","ORD_002523","PROD_000068","2","51,44","102,88"
"ORDITEM_ORD_002524_0","ORD_002524","PROD_000212","3","806,08","2418,25"
"ORDITEM_ORD_002524_1","ORD_002524","PROD_000479","1","689,49","689,49"
"ORDITEM_ORD_002525_0","ORD_002525","PROD_000440","2","991,81","1983,61"
"ORDITEM_ORD_002525_1","ORD_002525","PROD_000481","1","720,58","720,58"
"ORDITEM_ORD_002525_2","ORD_002525","PROD_000483","3","559,95","1679,84"
"ORDITEM_ORD_002525_3","ORD_002525","PROD_000361","2","238,15","476,31"
"ORDITEM_ORD_002526_0","ORD_002526","PROD_000446","2","657,47","1314,94"
"ORDITEM_ORD_002526_1","ORD_002526","PROD_000333","2","781,11","1562,21"
"ORDITEM_ORD_002527_0","ORD_002527","PROD_000076","2","218,14","436,27"
"ORDITEM_ORD_002528_0","ORD_002528","PROD_000199","2","525,23","1050,47"
"ORDITEM_ORD_002528_1","ORD_002528","PROD_000366","3","589,88","1769,63"
"ORDITEM_ORD_002528_2","ORD_002528","PROD_000240","1","906,51","906,51"
"ORDITEM_ORD_002528_3","ORD_002528","PROD_000257","3","737,62","2212,87"
"ORDITEM_ORD_002529_0","ORD_002529","PROD_000354","2","516,87","1033,74"
"ORDITEM_ORD_002529_1","ORD_002529","PROD_000024","3","736,53","2209,58"
"ORDITEM_ORD_002530_0","ORD_002530","PROD_000157","2","335,05","670,09"
"ORDITEM_ORD_002531_0","ORD_002531","PROD_000395","3","28,23","84,70"
"ORDITEM_ORD_002531_1","ORD_002531","PROD_000165","1","939,78","939,78"
"ORDITEM_ORD_002531_2","ORD_002531","PROD_000024","1","129,56","129,56"
"ORDITEM_ORD_002531_3","ORD_002531","PROD_000200","1","242,28","242,28"
"ORDITEM_ORD_002532_0","ORD_002532","PROD_000003","2","985,33","1970,66"
"ORDITEM_ORD_002532_1","ORD_002532","PROD_000094","3","887,60","2662,81"
"ORDITEM_ORD_002533_0","ORD_002533","PROD_000134","1","145,44","145,44"
"ORDITEM_ORD_002534_0","ORD_002534","PROD_000018","2","868,64","1737,28"
"ORDITEM_ORD_002534_1","ORD_002534","PROD_000442","1","25,91","25,91"
"ORDITEM_ORD_002534_2","ORD_002534","PROD_000003","3","642,94","1928,83"
"ORDITEM_ORD_002534_3","ORD_002534","PROD_000377","2","329,97","659,94"
"ORDITEM_ORD_002535_0","ORD_002535","PROD_000005","2","241,33","482,65"
"ORDITEM_ORD_002535_1","ORD_002535","PROD_000027","2","892,20","1784,40"
"ORDITEM_ORD_002535_2","ORD_002535","PROD_000210","3","83,37","250,12"
"ORDITEM_ORD_002535_3","ORD_002535","PROD_000126","2","86,41","172,82"
"ORDITEM_ORD_002536_0","ORD_002536","PROD_000371","2","139,23","278,45"
"ORDITEM_ORD_002536_1","ORD_002536","PROD_000063","2","391,29","782,58"
"ORDITEM_ORD_002537_0","ORD_002537","PROD_000460","1","839,24","839,24"
"ORDITEM_ORD_002537_1","ORD_002537","PROD_000404","1","917,02","917,02"
"ORDITEM_ORD_002537_2","ORD_002537","PROD_000498","3","890,58","2671,74"
"ORDITEM_ORD_002537_3","ORD_002537","PROD_000321","3","565,68","1697,04"
"ORDITEM_ORD_002538_0","ORD_002538","PROD_000422","3","271,70","815,11"
"ORDITEM_ORD_002538_1","ORD_002538","PROD_000129","1","182,12","182,12"
"ORDITEM_ORD_002538_2","ORD_002538","PROD_000378","2","91,84","183,67"
"ORDITEM_ORD_002538_3","ORD_002538","PROD_000361","2","579,32","1158,64"
"ORDITEM_ORD_002539_0","ORD_002539","PROD_000010","2","406,09","812,19"
"ORDITEM_ORD_002539_1","ORD_002539","PROD_000337","1","93,99","93,99"
"ORDITEM_ORD_002539_2","ORD_002539","PROD_000129","3","409,69","1229,06"
"ORDITEM_ORD_002540_0","ORD_002540","PROD_000445","1","72,23","72,23"
"ORDITEM_ORD_002541_0","ORD_002541","PROD_000102","2","141,00","281,99"
"ORDITEM_ORD_002541_1","ORD_002541","PROD_000229","3","372,03","1116,10"
"ORDITEM_ORD_002542_0","ORD_002542","PROD_000141","3","396,64","1189,93"
"ORDITEM_ORD_002543_0","ORD_002543","PROD_000154","3","639,38","1918,15"
"ORDITEM_ORD_002543_1","ORD_002543","PROD_000362","3","519,69","1559,06"
"ORDITEM_ORD_002544_0","ORD_002544","PROD_000453","2","707,78","1415,55"
"ORDITEM_ORD_002545_0","ORD_002545","PROD_000475","3","845,51","2536,52"
"ORDITEM_ORD_002545_1","ORD_002545","PROD_000437","2","647,27","1294,54"
"ORDITEM_ORD_002545_2","ORD_002545","PROD_000275","1","662,73","662,73"
"ORDITEM_ORD_002545_3","ORD_002545","PROD_000112","1","357,25","357,25"
"ORDITEM_ORD_002546_0","ORD_002546","PROD_000148","3","505,08","1515,23"
"ORDITEM_ORD_002546_1","ORD_002546","PROD_000041","1","789,18","789,18"
"ORDITEM_ORD_002546_2","ORD_002546","PROD_000478","2","470,82","941,65"
"ORDITEM_ORD_002547_0","ORD_002547","PROD_000027","1","490,63","490,63"
"ORDITEM_ORD_002547_1","ORD_002547","PROD_000227","3","509,42","1528,27"
"ORDITEM_ORD_002548_0","ORD_002548","PROD_000210","1","16,47","16,47"
"ORDITEM_ORD_002548_1","ORD_002548","PROD_000097","1","490,42","490,42"
"ORDITEM_ORD_002548_2","ORD_002548","PROD_000014","1","93,37","93,37"
"ORDITEM_ORD_002549_0","ORD_002549","PROD_000179","2","796,84","1593,69"
"ORDITEM_ORD_002549_1","ORD_002549","PROD_000323","1","964,15","964,15"
"ORDITEM_ORD_002550_0","ORD_002550","PROD_000194","2","762,78","1525,56"
"ORDITEM_ORD_002551_0","ORD_002551","PROD_000443","3","727,29","2181,86"
"ORDITEM_ORD_002551_1","ORD_002551","PROD_000425","2","239,57","479,14"
"ORDITEM_ORD_002551_2","ORD_002551","PROD_000318","2","499,86","999,71"
"ORDITEM_ORD_002552_0","ORD_002552","PROD_000379","2","770,99","1541,98"
"ORDITEM_ORD_002553_0","ORD_002553","PROD_000422","2","866,59","1733,18"
"ORDITEM_ORD_002553_1","ORD_002553","PROD_000171","2","474,39","948,79"
"ORDITEM_ORD_002554_0","ORD_002554","PROD_000271","1","172,19","172,19"
"ORDITEM_ORD_002554_1","ORD_002554","PROD_000068","3","808,63","2425,88"
"ORDITEM_ORD_002554_2","ORD_002554","PROD_000043","2","662,22","1324,44"
"ORDITEM_ORD_002554_3","ORD_002554","PROD_000494","3","979,45","2938,35"
"ORDITEM_ORD_002555_0","ORD_002555","PROD_000322","3","307,29","921,88"
"ORDITEM_ORD_002556_0","ORD_002556","PROD_000094","1","600,29","600,29"
"ORDITEM_ORD_002556_1","ORD_002556","PROD_000260","1","63,61","63,61"
"ORDITEM_ORD_002557_0","ORD_002557","PROD_000388","2","689,50","1379,00"
"ORDITEM_ORD_002557_1","ORD_002557","PROD_000494","2","21,82","43,64"
"ORDITEM_ORD_002557_2","ORD_002557","PROD_000168","1","463,87","463,87"
"ORDITEM_ORD_002557_3","ORD_002557","PROD_000487","2","725,17","1450,34"
"ORDITEM_ORD_002558_0","ORD_002558","PROD_000349","1","81,91","81,91"
"ORDITEM_ORD_002558_1","ORD_002558","PROD_000474","2","95,04","190,09"
"ORDITEM_ORD_002558_2","ORD_002558","PROD_000140","3","832,06","2496,18"
"ORDITEM_ORD_002559_0","ORD_002559","PROD_000348","1","448,71","448,71"
"ORDITEM_ORD_002559_1","ORD_002559","PROD_000122","2","36,37","72,75"
"ORDITEM_ORD_002560_0","ORD_002560","PROD_000400","1","713,63","713,63"
"ORDITEM_ORD_002560_1","ORD_002560","PROD_000137","3","742,19","2226,58"
"ORDITEM_ORD_002560_2","ORD_002560","PROD_000333","3","744,39","2233,17"
"ORDITEM_ORD_002560_3","ORD_002560","PROD_000136","1","426,23","426,23"
"ORDITEM_ORD_002561_0","ORD_002561","PROD_000305","3","228,70","686,11"
"ORDITEM_ORD_002561_1","ORD_002561","PROD_000489","2","361,53","723,06"
"ORDITEM_ORD_002561_2","ORD_002561","PROD_000291","2","133,53","267,06"
"ORDITEM_ORD_002562_0","ORD_002562","PROD_000044","3","391,84","1175,52"
"ORDITEM_ORD_002562_1","ORD_002562","PROD_000426","3","176,75","530,26"
"ORDITEM_ORD_002562_2","ORD_002562","PROD_000393","2","332,31","664,63"
"ORDITEM_ORD_002563_0","ORD_002563","PROD_000440","2","681,71","1363,42"
"ORDITEM_ORD_002563_1","ORD_002563","PROD_000344","2","855,20","1710,40"
"ORDITEM_ORD_002563_2","ORD_002563","PROD_000036","2","380,91","761,83"
"ORDITEM_ORD_002563_3","ORD_002563","PROD_000156","2","634,74","1269,48"
"ORDITEM_ORD_002564_0","ORD_002564","PROD_000393","3","359,37","1078,12"
"ORDITEM_ORD_002564_1","ORD_002564","PROD_000490","1","491,05","491,05"
"ORDITEM_ORD_002564_2","ORD_002564","PROD_000411","1","201,41","201,41"
"ORDITEM_ORD_002564_3","ORD_002564","PROD_000375","2","403,84","807,69"
"ORDITEM_ORD_002565_0","ORD_002565","PROD_000198","1","684,87","684,87"
"ORDITEM_ORD_002565_1","ORD_002565","PROD_000142","3","918,66","2755,99"
"ORDITEM_ORD_002565_2","ORD_002565","PROD_000119","2","654,90","1309,81"
"ORDITEM_ORD_002565_3","ORD_002565","PROD_000438","3","365,82","1097,47"
"ORDITEM_ORD_002566_0","ORD_002566","PROD_000144","3","164,97","494,90"
"ORDITEM_ORD_002566_1","ORD_002566","PROD_000011","1","926,13","926,13"
"ORDITEM_ORD_002566_2","ORD_002566","PROD_000256","3","691,63","2074,89"
"ORDITEM_ORD_002567_0","ORD_002567","PROD_000280","3","237,41","712,24"
"ORDITEM_ORD_002567_1","ORD_002567","PROD_000097","2","810,96","1621,91"
"ORDITEM_ORD_002568_0","ORD_002568","PROD_000157","3","454,47","1363,42"
"ORDITEM_ORD_002568_1","ORD_002568","PROD_000257","1","127,25","127,25"
"ORDITEM_ORD_002569_0","ORD_002569","PROD_000338","1","452,52","452,52"
"ORDITEM_ORD_002569_1","ORD_002569","PROD_000480","2","584,59","1169,19"
"ORDITEM_ORD_002569_2","ORD_002569","PROD_000126","3","590,82","1772,47"
"ORDITEM_ORD_002569_3","ORD_002569","PROD_000390","2","799,38","1598,75"
"ORDITEM_ORD_002570_0","ORD_002570","PROD_000217","2","171,91","343,83"
"ORDITEM_ORD_002571_0","ORD_002571","PROD_000117","3","293,40","880,21"
"ORDITEM_ORD_002571_1","ORD_002571","PROD_000314","2","577,52","1155,04"
"ORDITEM_ORD_002571_2","ORD_002571","PROD_000130","3","250,90","752,70"
"ORDITEM_ORD_002571_3","ORD_002571","PROD_000252","3","473,37","1420,10"
"ORDITEM_ORD_002572_0","ORD_002572","PROD_000495","2","237,05","474,09"
"ORDITEM_ORD_002572_1","ORD_002572","PROD_000212","3","466,00","1397,99"
"ORDITEM_ORD_002572_2","ORD_002572","PROD_000430","2","789,30","1578,59"
"ORDITEM_ORD_002573_0","ORD_002573","PROD_000024","2","777,31","1554,63"
"ORDITEM_ORD_002573_1","ORD_002573","PROD_000237","3","456,12","1368,37"
"ORDITEM_ORD_002573_2","ORD_002573","PROD_000277","3","402,20","1206,59"
"ORDITEM_ORD_002574_0","ORD_002574","PROD_000407","2","665,51","1331,02"
"ORDITEM_ORD_002574_1","ORD_002574","PROD_000403","1","66,07","66,07"
"ORDITEM_ORD_002575_0","ORD_002575","PROD_000370","3","481,61","1444,84"
"ORDITEM_ORD_002576_0","ORD_002576","PROD_000183","3","924,60","2773,81"
"ORDITEM_ORD_002577_0","ORD_002577","PROD_000065","3","366,51","1099,53"
"ORDITEM_ORD_002578_0","ORD_002578","PROD_000181","3","441,73","1325,18"
"ORDITEM_ORD_002578_1","ORD_002578","PROD_000251","3","409,71","1229,14"
"ORDITEM_ORD_002579_0","ORD_002579","PROD_000063","3","637,68","1913,04"
"ORDITEM_ORD_002579_1","ORD_002579","PROD_000331","3","700,27","2100,80"
"ORDITEM_ORD_002580_0","ORD_002580","PROD_000234","3","835,99","2507,98"
"ORDITEM_ORD_002580_1","ORD_002580","PROD_000494","1","539,22","539,22"
"ORDITEM_ORD_002580_2","ORD_002580","PROD_000428","1","521,17","521,17"
"ORDITEM_ORD_002581_0","ORD_002581","PROD_000363","3","72,73","218,20"
"ORDITEM_ORD_002581_1","ORD_002581","PROD_000357","1","328,36","328,36"
"ORDITEM_ORD_002581_2","ORD_002581","PROD_000397","3","803,68","2411,03"
"ORDITEM_ORD_002582_0","ORD_002582","PROD_000326","2","432,82","865,65"
"ORDITEM_ORD_002583_0","ORD_002583","PROD_000319","3","534,24","1602,71"
"ORDITEM_ORD_002584_0","ORD_002584","PROD_000171","1","968,71","968,71"
"ORDITEM_ORD_002584_1","ORD_002584","PROD_000461","1","867,58","867,58"
"ORDITEM_ORD_002585_0","ORD_002585","PROD_000052","1","925,26","925,26"
"ORDITEM_ORD_002586_0","ORD_002586","PROD_000050","1","908,55","908,55"
"ORDITEM_ORD_002587_0","ORD_002587","PROD_000349","3","128,15","384,45"
"ORDITEM_ORD_002587_1","ORD_002587","PROD_000067","3","991,02","2973,05"
"ORDITEM_ORD_002588_0","ORD_002588","PROD_000017","2","306,38","612,75"
"ORDITEM_ORD_002589_0","ORD_002589","PROD_000040","1","788,79","788,79"
"ORDITEM_ORD_002589_1","ORD_002589","PROD_000352","3","646,91","1940,74"
"ORDITEM_ORD_002589_2","ORD_002589","PROD_000305","3","727,63","2182,90"
"ORDITEM_ORD_002589_3","ORD_002589","PROD_000032","1","999,48","999,48"
"ORDITEM_ORD_002590_0","ORD_002590","PROD_000307","3","652,31","1956,92"
"ORDITEM_ORD_002590_1","ORD_002590","PROD_000457","3","323,79","971,37"
"ORDITEM_ORD_002591_0","ORD_002591","PROD_000173","2","300,82","601,64"
"ORDITEM_ORD_002592_0","ORD_002592","PROD_000185","1","135,76","135,76"
"ORDITEM_ORD_002592_1","ORD_002592","PROD_000025","3","665,72","1997,15"
"ORDITEM_ORD_002592_2","ORD_002592","PROD_000484","1","400,10","400,10"
"ORDITEM_ORD_002593_0","ORD_002593","PROD_000426","1","144,93","144,93"
"ORDITEM_ORD_002593_1","ORD_002593","PROD_000131","3","644,48","1933,44"
"ORDITEM_ORD_002593_2","ORD_002593","PROD_000105","2","507,88","1015,76"
"ORDITEM_ORD_002594_0","ORD_002594","PROD_000143","3","474,27","1422,82"
"ORDITEM_ORD_002595_0","ORD_002595","PROD_000349","3","453,12","1359,35"
"ORDITEM_ORD_002595_1","ORD_002595","PROD_000195","1","679,29","679,29"
"ORDITEM_ORD_002595_2","ORD_002595","PROD_000233","3","512,94","1538,81"
"ORDITEM_ORD_002596_0","ORD_002596","PROD_000107","3","804,92","2414,76"
"ORDITEM_ORD_002597_0","ORD_002597","PROD_000371","2","374,85","749,69"
"ORDITEM_ORD_002597_1","ORD_002597","PROD_000004","2","168,64","337,27"
"ORDITEM_ORD_002597_2","ORD_002597","PROD_000213","1","639,03","639,03"
"ORDITEM_ORD_002598_0","ORD_002598","PROD_000086","2","477,96","955,92"
"ORDITEM_ORD_002599_0","ORD_002599","PROD_000118","2","951,37","1902,75"
"ORDITEM_ORD_002599_1","ORD_002599","PROD_000429","1","936,27","936,27"
"ORDITEM_ORD_002599_2","ORD_002599","PROD_000190","2","310,36","620,72"
"ORDITEM_ORD_002600_0","ORD_002600","PROD_000437","3","529,04","1587,12"
"ORDITEM_ORD_002600_1","ORD_002600","PROD_000291","1","345,40","345,40"
"ORDITEM_ORD_002601_0","ORD_002601","PROD_000206","2","68,14","136,28"
"ORDITEM_ORD_002602_0","ORD_002602","PROD_000265","2","467,44","934,89"
"ORDITEM_ORD_002602_1","ORD_002602","PROD_000119","1","655,73","655,73"
"ORDITEM_ORD_002603_0","ORD_002603","PROD_000448","2","242,34","484,68"
"ORDITEM_ORD_002604_0","ORD_002604","PROD_000005","2","785,04","1570,09"
"ORDITEM_ORD_002604_1","ORD_002604","PROD_000166","2","309,02","618,04"
"ORDITEM_ORD_002604_2","ORD_002604","PROD_000084","3","620,70","1862,11"
"ORDITEM_ORD_002605_0","ORD_002605","PROD_000006","1","983,35","983,35"
"ORDITEM_ORD_002605_1","ORD_002605","PROD_000078","2","380,68","761,36"
"ORDITEM_ORD_002606_0","ORD_002606","PROD_000242","1","639,45","639,45"
