"user_id","recommended_product_id","recommendation_score","recommendation_type","generated_date"
"USR_000745","PROD_000381","0,949","TRENDING","2024-12-06T06:49:39.718240919"
"USR_000745","PROD_000056","0,921","TRENDING","2024-12-06T11:49:39.718248365"
"USR_000745","PROD_000310","0,559","CONTENT_BASED","2024-12-06T15:49:39.718256190"
"USR_000477","PROD_000055","0,543","POPULARITY","2024-12-06T00:49:39.718265807"
"USR_000477","PROD_000204","0,538","POPULARITY","2024-12-06T11:49:39.718274225"
"USR_000477","PROD_000419","0,656","POPULARITY","2024-12-06T20:49:39.718286963"
"USR_000477","PROD_000339","0,900","CONTENT_BASED","2024-12-06T19:49:39.718295578"
"USR_000477","PROD_000009","0,958","TRENDING","2024-12-06T01:49:39.718303913"
"USR_000825","PROD_000393","0,862","TRENDING","2024-12-06T16:49:39.718313837"
"USR_000825","PROD_000026","0,717","POPULARITY","2024-12-06T06:49:39.718322156"
"USR_000825","PROD_000028","0,852","TRENDING","2024-12-06T20:49:39.718331959"
"USR_000825","PROD_000489","0,823","POPULARITY","2024-12-06T09:49:39.718344643"
"USR_000825","PROD_000247","0,518","CONTENT_BASED","2024-12-06T16:49:39.718360503"
"USR_000757","PROD_000234","0,503","POPULARITY","2024-12-06T16:49:39.718371072"
"USR_000757","PROD_000291","0,871","POPULARITY","2024-12-06T01:49:39.718379365"
"USR_000757","PROD_000042","0,608","COLLABORATIVE","2024-12-06T20:49:39.718387679"
"USR_000757","PROD_000421","0,625","POPULARITY","2024-12-06T22:49:39.718396024"
"USR_000757","PROD_000224","0,513","TRENDING","2024-12-06T00:49:39.718404475"
"USR_000381","PROD_000172","0,591","TRENDING","2024-12-06T10:49:39.718422128"
"USR_000381","PROD_000253","0,633","CONTENT_BASED","2024-12-05T23:49:39.718431544"
"USR_000381","PROD_000086","0,664","TRENDING","2024-12-06T02:49:39.718440750"
"USR_000381","PROD_000295","0,671","CONTENT_BASED","2024-12-06T05:49:39.718449739"
"USR_000381","PROD_000165","0,718","CONTENT_BASED","2024-12-06T05:49:39.718458111"
"USR_000604","PROD_000163","0,720","POPULARITY","2024-12-06T06:49:39.718468480"
"USR_000604","PROD_000420","0,661","TRENDING","2024-12-06T14:49:39.718488358"
"USR_000604","PROD_000185","0,654","POPULARITY","2024-12-06T05:49:39.718498171"
"USR_000604","PROD_000335","0,985","POPULARITY","2024-12-06T04:49:39.718507045"
"USR_000604","PROD_000103","0,560","CONTENT_BASED","2024-12-06T03:49:39.718515288"
"USR_000021","PROD_000173","0,776","POPULARITY","2024-12-06T09:49:39.718525408"
"USR_000021","PROD_000005","0,635","POPULARITY","2024-12-06T15:49:39.718534180"
"USR_000021","PROD_000069","0,577","COLLABORATIVE","2024-12-06T20:49:39.718549831"
"USR_000021","PROD_000046","0,672","COLLABORATIVE","2024-12-06T14:49:39.718558968"
"USR_000021","PROD_000396","0,517","POPULARITY","2024-12-06T22:49:39.718567111"
"USR_000982","PROD_000208","0,571","POPULARITY","2024-12-06T00:49:39.718577061"
"USR_000982","PROD_000142","0,596","CONTENT_BASED","2024-12-06T18:49:39.718585482"
"USR_000982","PROD_000080","0,931","COLLABORATIVE","2024-12-06T04:49:39.718593923"
"USR_000982","PROD_000325","0,511","POPULARITY","2024-12-06T04:49:39.718602442"
"USR_000982","PROD_000122","0,573","POPULARITY","2024-12-06T08:49:39.718615321"
"USR_000063","PROD_000239","0,673","COLLABORATIVE","2024-12-06T06:49:39.718625688"
"USR_000063","PROD_000243","0,500","POPULARITY","2024-12-06T07:49:39.718633542"
"USR_000063","PROD_000376","0,912","CONTENT_BASED","2024-12-06T09:49:39.718641033"
"USR_000063","PROD_000308","0,806","POPULARITY","2024-12-06T11:49:39.718648774"
"USR_000063","PROD_000355","0,846","COLLABORATIVE","2024-12-06T11:49:39.718656539"
"USR_000035","PROD_000380","0,786","POPULARITY","2024-12-06T19:49:39.718671156"
"USR_000035","PROD_000273","0,995","POPULARITY","2024-12-06T13:49:39.718680412"
"USR_000035","PROD_000492","0,777","TRENDING","2024-12-06T21:49:39.718689026"
"USR_000035","PROD_000131","0,954","TRENDING","2024-12-06T07:49:39.718697903"
"USR_000035","PROD_000387","0,848","POPULARITY","2024-12-06T06:49:39.718706610"
"USR_000784","PROD_000390","0,880","TRENDING","2024-12-06T22:49:39.718716908"
"USR_000784","PROD_000090","0,934","COLLABORATIVE","2024-12-05T23:49:39.718728699"
"USR_000784","PROD_000016","0,775","COLLABORATIVE","2024-12-06T07:49:39.718737108"
"USR_000784","PROD_000340","0,879","CONTENT_BASED","2024-12-06T10:49:39.718745263"
"USR_000784","PROD_000133","0,960","POPULARITY","2024-12-06T11:49:39.718753282"
"USR_000805","PROD_000209","0,702","COLLABORATIVE","2024-12-06T20:49:39.718763051"
"USR_000805","PROD_000356","0,889","COLLABORATIVE","2024-12-06T05:49:39.718771059"
"USR_000805","PROD_000204","0,983","CONTENT_BASED","2024-12-06T02:49:39.718779164"
"USR_000805","PROD_000153","0,696","TRENDING","2024-12-06T22:49:39.718791652"
"USR_000805","PROD_000238","0,916","COLLABORATIVE","2024-12-06T07:49:39.718800363"
"USR_000506","PROD_000383","0,843","POPULARITY","2024-12-06T10:49:39.718810652"
"USR_000506","PROD_000219","0,533","TRENDING","2024-12-06T21:49:39.718818883"
"USR_000506","PROD_000420","0,505","POPULARITY","2024-12-05T23:49:39.718827306"
"USR_000506","PROD_000315","0,679","COLLABORATIVE","2024-12-06T10:49:39.718835621"
"USR_000506","PROD_000168","0,686","TRENDING","2024-12-06T19:49:39.718848078"
"USR_000648","PROD_000037","0,906","COLLABORATIVE","2024-12-06T06:49:39.718858819"
"USR_000648","PROD_000448","0,900","CONTENT_BASED","2024-12-06T13:49:39.718867532"
"USR_000648","PROD_000126","0,902","TRENDING","2024-12-06T01:49:39.718892238"
"USR_000648","PROD_000127","0,922","TRENDING","2024-12-06T04:49:39.718905666"
"USR_000648","PROD_000434","0,716","CONTENT_BASED","2024-12-06T03:49:39.718914271"
"USR_000767","PROD_000237","0,755","CONTENT_BASED","2024-12-06T18:49:39.718931121"
"USR_000767","PROD_000128","0,984","TRENDING","2024-12-06T02:49:39.718940201"
"USR_000767","PROD_000371","0,749","POPULARITY","2024-12-06T18:49:39.718948614"
"USR_000767","PROD_000308","0,569","CONTENT_BASED","2024-12-06T15:49:39.718957104"
"USR_000767","PROD_000041","0,670","CONTENT_BASED","2024-12-06T15:49:39.718966136"
"USR_000936","PROD_000013","0,797","POPULARITY","2024-12-06T06:49:39.718976796"
"USR_000936","PROD_000334","0,627","TRENDING","2024-12-06T09:49:39.718985476"
"USR_000936","PROD_000029","0,616","POPULARITY","2024-12-06T04:49:39.719004084"
"USR_000936","PROD_000368","0,856","CONTENT_BASED","2024-12-06T12:49:39.719013425"
"USR_000936","PROD_000356","0,572","CONTENT_BASED","2024-12-06T18:49:39.719022214"
"USR_000412","PROD_000140","0,963","CONTENT_BASED","2024-12-06T21:49:39.719032554"
"USR_000412","PROD_000379","0,554","CONTENT_BASED","2024-12-06T14:49:39.719040846"
"USR_000412","PROD_000395","0,969","POPULARITY","2024-12-06T13:49:39.719049255"
"USR_000412","PROD_000296","0,750","COLLABORATIVE","2024-12-06T11:49:39.719063199"
"USR_000412","PROD_000366","0,777","CONTENT_BASED","2024-12-06T05:49:39.719071891"
"USR_000580","PROD_000299","0,916","POPULARITY","2024-12-06T20:49:39.719082362"
"USR_000580","PROD_000338","0,657","COLLABORATIVE","2024-12-06T13:49:39.719090440"
"USR_000580","PROD_000065","0,818","COLLABORATIVE","2024-12-06T06:49:39.719098661"
"USR_000580","PROD_000190","0,972","CONTENT_BASED","2024-12-06T10:49:39.719107302"
"USR_000580","PROD_000022","0,504","CONTENT_BASED","2024-12-06T20:49:39.719130451"
"USR_000721","PROD_000297","0,796","TRENDING","2024-12-06T22:49:39.719142832"
"USR_000721","PROD_000090","0,569","CONTENT_BASED","2024-12-06T02:49:39.719151455"
"USR_000721","PROD_000215","0,706","CONTENT_BASED","2024-12-06T09:49:39.719160004"
"USR_000721","PROD_000361","0,834","TRENDING","2024-12-06T06:49:39.719168195"
"USR_000721","PROD_000048","0,874","POPULARITY","2024-12-06T18:49:39.719184344"
"USR_000807","PROD_000248","0,584","COLLABORATIVE","2024-12-06T22:49:39.719203758"
"USR_000807","PROD_000348","0,682","TRENDING","2024-12-06T19:49:39.719212068"
"USR_000807","PROD_000462","0,814","COLLABORATIVE","2024-12-06T05:49:39.719220393"
"USR_000807","PROD_000292","0,590","CONTENT_BASED","2024-12-06T04:49:39.719228840"
"USR_000807","PROD_000198","0,940","CONTENT_BASED","2024-12-06T21:49:39.719237510"
"USR_000933","PROD_000268","0,899","TRENDING","2024-12-06T09:49:39.719248036"
"USR_000933","PROD_000149","0,945","POPULARITY","2024-12-06T04:49:39.719256664"
"USR_000933","PROD_000345","0,765","TRENDING","2024-12-06T17:49:39.719270586"
"USR_000933","PROD_000189","0,725","POPULARITY","2024-12-06T20:49:39.719279613"
"USR_000933","PROD_000450","0,908","CONTENT_BASED","2024-12-06T16:49:39.719288257"
"USR_000880","PROD_000200","0,775","POPULARITY","2024-12-06T07:49:39.719298941"
"USR_000880","PROD_000088","0,643","COLLABORATIVE","2024-12-06T08:49:39.719307779"
"USR_000880","PROD_000281","0,683","TRENDING","2024-12-06T22:49:39.719316405"
"USR_000880","PROD_000471","0,907","CONTENT_BASED","2024-12-06T06:49:39.719329667"
"USR_000880","PROD_000473","0,509","COLLABORATIVE","2024-12-06T22:49:39.719338853"
"USR_000831","PROD_000234","0,980","CONTENT_BASED","2024-12-06T06:49:39.719349302"
"USR_000831","PROD_000319","0,572","COLLABORATIVE","2024-12-06T02:49:39.719357749"
"USR_000831","PROD_000363","0,714","TRENDING","2024-12-06T15:49:39.719366454"
"USR_000831","PROD_000095","0,753","POPULARITY","2024-12-06T04:49:39.719375136"
"USR_000831","PROD_000007","0,960","POPULARITY","2024-12-06T09:49:39.719389273"
"USR_000944","PROD_000251","0,889","COLLABORATIVE","2024-12-06T01:49:39.719400388"
"USR_000944","PROD_000185","0,568","TRENDING","2024-12-06T12:49:39.719409066"
"USR_000944","PROD_000460","0,803","COLLABORATIVE","2024-12-06T00:49:39.719417488"
"USR_000944","PROD_000471","0,743","TRENDING","2024-12-06T01:49:39.719425937"
"USR_000944","PROD_000303","0,520","POPULARITY","2024-12-06T07:49:39.719434106"
"USR_000886","PROD_000006","0,960","TRENDING","2024-12-06T16:49:39.719444557"
"USR_000886","PROD_000475","0,849","COLLABORATIVE","2024-12-06T05:49:39.719458970"
"USR_000886","PROD_000445","0,922","TRENDING","2024-12-06T09:49:39.719468105"
"USR_000886","PROD_000078","0,575","COLLABORATIVE","2024-12-06T04:49:39.719476908"
"USR_000886","PROD_000126","0,709","POPULARITY","2024-12-06T00:49:39.719485740"
"USR_000809","PROD_000318","0,849","POPULARITY","2024-12-06T18:49:39.719496399"
"USR_000809","PROD_000482","0,562","TRENDING","2024-12-06T22:49:39.719505152"
"USR_000809","PROD_000242","0,874","TRENDING","2024-12-06T18:49:39.719523123"
"USR_000809","PROD_000102","0,632","CONTENT_BASED","2024-12-06T18:49:39.719532584"
"USR_000809","PROD_000198","0,698","POPULARITY","2024-12-06T12:49:39.719541496"
"USR_000579","PROD_000371","0,657","TRENDING","2024-12-06T17:49:39.719552169"
"USR_000579","PROD_000123","0,782","COLLABORATIVE","2024-12-06T06:49:39.719561104"
"USR_000579","PROD_000062","0,602","COLLABORATIVE","2024-12-06T19:49:39.719570062"
"USR_000579","PROD_000407","0,545","COLLABORATIVE","2024-12-06T14:49:39.719584874"
"USR_000579","PROD_000077","0,673","POPULARITY","2024-12-06T17:49:39.719594273"
"USR_000854","PROD_000014","0,555","TRENDING","2024-12-06T20:49:39.719604317"
"USR_000854","PROD_000205","0,883","POPULARITY","2024-12-06T04:49:39.719612702"
"USR_000854","PROD_000256","0,765","TRENDING","2024-12-06T17:49:39.719621425"
"USR_000854","PROD_000135","0,759","CONTENT_BASED","2024-12-06T21:49:39.719630075"
"USR_000854","PROD_000476","0,864","POPULARITY","2024-12-06T01:49:39.719638750"
"USR_000781","PROD_000052","0,800","TRENDING","2024-12-06T18:49:39.719654212"
"USR_000781","PROD_000236","0,726","TRENDING","2024-12-06T17:49:39.719662572"
"USR_000781","PROD_000047","0,611","TRENDING","2024-12-06T07:49:39.719670570"
"USR_000781","PROD_000324","0,788","COLLABORATIVE","2024-12-06T20:49:39.719678532"
"USR_000781","PROD_000356","0,700","CONTENT_BASED","2024-12-06T09:49:39.719686721"
"USR_000637","PROD_000359","0,501","CONTENT_BASED","2024-12-06T11:49:39.719696696"
"USR_000637","PROD_000162","0,578","CONTENT_BASED","2024-12-06T15:49:39.719709166"
"USR_000637","PROD_000063","0,706","CONTENT_BASED","2024-12-06T07:49:39.719717777"
"USR_000637","PROD_000433","0,527","COLLABORATIVE","2024-12-06T07:49:39.719726093"
"USR_000637","PROD_000429","0,553","CONTENT_BASED","2024-12-06T18:49:39.719735640"
"USR_000738","PROD_000033","0,737","TRENDING","2024-12-06T08:49:39.719752276"
"USR_000738","PROD_000249","0,691","CONTENT_BASED","2024-12-06T20:49:39.719768759"
"USR_000738","PROD_000031","0,633","POPULARITY","2024-12-06T03:49:39.719782106"
"USR_000738","PROD_000451","0,932","COLLABORATIVE","2024-12-06T06:49:39.719791430"
"USR_000738","PROD_000337","0,583","POPULARITY","2024-12-06T16:49:39.719799834"
"USR_000322","PROD_000172","0,604","TRENDING","2024-12-06T09:49:39.719809869"
"USR_000322","PROD_000444","0,774","POPULARITY","2024-12-06T10:49:39.719817928"
"USR_000322","PROD_000171","0,932","COLLABORATIVE","2024-12-06T17:49:39.719826175"
"USR_000322","PROD_000224","0,548","TRENDING","2024-12-06T16:49:39.719835351"
"USR_000322","PROD_000325","0,517","CONTENT_BASED","2024-12-06T07:49:39.719848327"
"USR_000869","PROD_000442","0,940","CONTENT_BASED","2024-12-06T04:49:39.719858443"
"USR_000869","PROD_000053","0,594","COLLABORATIVE","2024-12-06T18:49:39.719866447"
"USR_000869","PROD_000293","0,839","COLLABORATIVE","2024-12-06T21:49:39.719874309"
"USR_000869","PROD_000377","0,811","COLLABORATIVE","2024-12-06T14:49:39.719882331"
"USR_000869","PROD_000141","0,790","TRENDING","2024-12-06T09:49:39.719903228"
"USR_000837","PROD_000255","0,891","CONTENT_BASED","2024-12-06T06:49:39.719917412"
"USR_000837","PROD_000028","0,931","TRENDING","2024-12-06T16:49:39.719925657"
"USR_000837","PROD_000376","0,599","POPULARITY","2024-12-06T20:49:39.719933618"
"USR_000837","PROD_000317","0,846","POPULARITY","2024-12-06T19:49:39.719941750"
"USR_000837","PROD_000167","0,996","POPULARITY","2024-12-06T22:49:39.719949661"
"USR_000523","PROD_000053","0,838","COLLABORATIVE","2024-12-06T21:49:39.719959178"
"USR_000523","PROD_000333","0,798","POPULARITY","2024-12-06T15:49:39.719970944"
"USR_000523","PROD_000312","0,581","TRENDING","2024-12-06T03:49:39.719979172"
"USR_000523","PROD_000224","0,517","COLLABORATIVE","2024-12-06T12:49:39.719987049"
"USR_000523","PROD_000133","0,692","COLLABORATIVE","2024-12-06T18:49:39.719996015"
"USR_000900","PROD_000397","0,703","CONTENT_BASED","2024-12-06T14:49:39.720006238"
"USR_000900","PROD_000129","0,633","CONTENT_BASED","2024-12-06T18:49:39.720014627"
"USR_000900","PROD_000367","0,504","CONTENT_BASED","2024-12-06T17:49:39.720023087"
"USR_000900","PROD_000422","0,761","CONTENT_BASED","2024-12-06T15:49:39.720040393"
"USR_000900","PROD_000264","0,921","COLLABORATIVE","2024-12-06T12:49:39.720049922"
"USR_000888","PROD_000327","0,619","TRENDING","2024-12-06T09:49:39.720060585"
"USR_000888","PROD_000299","0,702","COLLABORATIVE","2024-12-06T02:49:39.720068667"
"USR_000888","PROD_000438","0,931","POPULARITY","2024-12-06T09:49:39.720076998"
"USR_000888","PROD_000164","0,723","POPULARITY","2024-12-06T02:49:39.720085226"
"USR_000888","PROD_000042","0,811","POPULARITY","2024-12-06T00:49:39.720098660"
"USR_000747","PROD_000249","0,646","TRENDING","2024-12-06T15:49:39.720109191"
"USR_000747","PROD_000300","0,893","CONTENT_BASED","2024-12-06T13:49:39.720117426"
"USR_000747","PROD_000132","0,978","TRENDING","2024-12-06T17:49:39.720125530"
"USR_000747","PROD_000317","0,560","POPULARITY","2024-12-06T20:49:39.720133171"
"USR_000747","PROD_000115","0,842","TRENDING","2024-12-06T22:49:39.720141042"
"USR_000423","PROD_000096","0,621","CONTENT_BASED","2024-12-06T04:49:39.720154983"
"USR_000423","PROD_000413","0,723","CONTENT_BASED","2024-12-05T23:49:39.720163772"
"USR_000423","PROD_000219","0,601","COLLABORATIVE","2024-12-06T05:49:39.720179112"
"USR_000423","PROD_000073","0,603","TRENDING","2024-12-06T14:49:39.720187676"
"USR_000423","PROD_000395","0,850","CONTENT_BASED","2024-12-06T16:49:39.720195955"
"USR_000656","PROD_000423","0,655","COLLABORATIVE","2024-12-06T04:49:39.720205871"
"USR_000656","PROD_000266","0,883","TRENDING","2024-12-05T23:49:39.720215918"
"USR_000656","PROD_000360","0,590","POPULARITY","2024-12-06T21:49:39.720232573"
"USR_000656","PROD_000322","0,824","COLLABORATIVE","2024-12-06T14:49:39.720241550"
"USR_000656","PROD_000141","0,770","POPULARITY","2024-12-06T08:49:39.720250276"
"USR_000567","PROD_000199","0,600","COLLABORATIVE","2024-12-06T11:49:39.720260906"
"USR_000567","PROD_000021","0,620","POPULARITY","2024-12-06T17:49:39.720281665"
"USR_000567","PROD_000497","0,759","COLLABORATIVE","2024-12-06T00:49:39.720296792"
"USR_000567","PROD_000327","0,799","TRENDING","2024-12-06T12:49:39.720309977"
"USR_000567","PROD_000375","0,729","POPULARITY","2024-12-06T10:49:39.720318982"
"USR_000516","PROD_000244","0,669","POPULARITY","2024-12-05T23:49:39.720329195"
"USR_000516","PROD_000469","0,669","TRENDING","2024-12-06T14:49:39.720337791"
"USR_000516","PROD_000387","0,746","POPULARITY","2024-12-06T08:49:39.720347501"
"USR_000516","PROD_000095","0,588","POPULARITY","2024-12-06T21:49:39.720356071"
"USR_000516","PROD_000141","0,892","POPULARITY","2024-12-06T00:49:39.720369777"
"USR_000712","PROD_000070","0,690","CONTENT_BASED","2024-12-06T20:49:39.720381025"
"USR_000712","PROD_000085","0,810","POPULARITY","2024-12-06T20:49:39.720389739"
"USR_000712","PROD_000486","0,771","TRENDING","2024-12-06T17:49:39.720398076"
"USR_000712","PROD_000215","0,605","TRENDING","2024-12-06T00:49:39.720406691"
"USR_000712","PROD_000248","0,597","TRENDING","2024-12-06T10:49:39.720415168"
"USR_000563","PROD_000000","0,778","CONTENT_BASED","2024-12-06T20:49:39.720425574"
"USR_000563","PROD_000473","0,731","CONTENT_BASED","2024-12-06T15:49:39.720440101"
"USR_000563","PROD_000176","0,885","TRENDING","2024-12-06T17:49:39.720449177"
"USR_000563","PROD_000491","0,801","POPULARITY","2024-12-05T23:49:39.720457877"
"USR_000563","PROD_000338","0,663","CONTENT_BASED","2024-12-06T20:49:39.720466300"
"USR_000549","PROD_000451","0,530","POPULARITY","2024-12-06T18:49:39.720476725"
"USR_000549","PROD_000357","0,956","TRENDING","2024-12-06T12:49:39.720485550"
"USR_000549","PROD_000378","0,829","CONTENT_BASED","2024-12-06T06:49:39.720499385"
"USR_000549","PROD_000238","0,765","TRENDING","2024-12-06T09:49:39.720508254"
"USR_000549","PROD_000246","0,699","CONTENT_BASED","2024-12-06T17:49:39.720516524"
"USR_000900","PROD_000075","0,735","COLLABORATIVE","2024-12-06T12:49:39.720526958"
"USR_000900","PROD_000181","0,652","CONTENT_BASED","2024-12-06T11:49:39.720535300"
"USR_000900","PROD_000025","0,710","COLLABORATIVE","2024-12-06T15:49:39.720543584"
"USR_000900","PROD_000284","0,991","TRENDING","2024-12-06T21:49:39.720560735"
"USR_000900","PROD_000131","0,962","CONTENT_BASED","2024-12-06T11:49:39.720569944"
"USR_000292","PROD_000442","0,980","COLLABORATIVE","2024-12-06T21:49:39.720580623"
"USR_000292","PROD_000328","0,514","CONTENT_BASED","2024-12-06T17:49:39.720589329"
"USR_000292","PROD_000128","0,583","CONTENT_BASED","2024-12-06T13:49:39.720597853"
"USR_000292","PROD_000277","0,862","TRENDING","2024-12-06T06:49:39.720606326"
"USR_000292","PROD_000363","0,739","TRENDING","2024-12-06T12:49:39.720614363"
"USR_000052","PROD_000317","0,848","CONTENT_BASED","2024-12-06T02:49:39.720629761"
"USR_000052","PROD_000146","0,947","COLLABORATIVE","2024-12-06T19:49:39.720638860"
"USR_000052","PROD_000153","0,531","CONTENT_BASED","2024-12-06T07:49:39.720646708"
"USR_000052","PROD_000119","0,822","COLLABORATIVE","2024-12-06T09:49:39.720668741"
"USR_000052","PROD_000129","0,577","CONTENT_BASED","2024-12-06T11:49:39.720680500"
"USR_000425","PROD_000338","0,722","COLLABORATIVE","2024-12-06T10:49:39.720690624"
"USR_000425","PROD_000189","0,938","TRENDING","2024-12-06T16:49:39.720704531"
"USR_000425","PROD_000179","0,764","POPULARITY","2024-12-06T02:49:39.720713252"
"USR_000425","PROD_000135","0,680","TRENDING","2024-12-06T16:49:39.720721929"
"USR_000425","PROD_000252","0,586","COLLABORATIVE","2024-12-05T23:49:39.720737919"
"USR_000454","PROD_000077","0,794","COLLABORATIVE","2024-12-06T19:49:39.720751608"
"USR_000454","PROD_000036","0,743","TRENDING","2024-12-06T17:49:39.720760599"
"USR_000454","PROD_000428","0,863","POPULARITY","2024-12-06T10:49:39.720773516"
"USR_000454","PROD_000438","0,504","TRENDING","2024-12-06T19:49:39.720782345"
"USR_000454","PROD_000398","0,920","CONTENT_BASED","2024-12-06T18:49:39.720790692"
"USR_000457","PROD_000276","0,597","COLLABORATIVE","2024-12-06T18:49:39.720800754"
"USR_000457","PROD_000174","0,506","COLLABORATIVE","2024-12-06T01:49:39.720815644"
"USR_000457","PROD_000013","0,801","COLLABORATIVE","2024-12-06T05:49:39.720825004"
"USR_000457","PROD_000442","0,937","POPULARITY","2024-12-06T14:49:39.720833133"
"USR_000457","PROD_000046","0,846","TRENDING","2024-12-06T19:49:39.720845405"
"USR_000750","PROD_000273","0,591","COLLABORATIVE","2024-12-06T22:49:39.720855460"
"USR_000750","PROD_000249","0,778","CONTENT_BASED","2024-12-06T04:49:39.720863279"
"USR_000750","PROD_000275","0,974","POPULARITY","2024-12-06T13:49:39.720871075"
"USR_000750","PROD_000401","0,875","POPULARITY","2024-12-06T02:49:39.720879137"
"USR_000750","PROD_000113","0,695","TRENDING","2024-12-06T17:49:39.720887012"
"USR_000371","PROD_000415","0,658","CONTENT_BASED","2024-12-05T23:49:39.720900987"
"USR_000371","PROD_000315","0,567","TRENDING","2024-12-06T22:49:39.720909567"
"USR_000371","PROD_000076","0,561","TRENDING","2024-12-06T21:49:39.720917443"
"USR_000371","PROD_000073","0,545","COLLABORATIVE","2024-12-06T09:49:39.720932736"
"USR_000371","PROD_000340","0,987","POPULARITY","2024-12-06T08:49:39.720941155"
"USR_000275","PROD_000429","0,959","POPULARITY","2024-12-06T17:49:39.720953523"
"USR_000275","PROD_000424","0,751","TRENDING","2024-12-06T10:49:39.720967882"
"USR_000275","PROD_000074","0,851","TRENDING","2024-12-06T11:49:39.720976350"
"USR_000275","PROD_000169","0,715","COLLABORATIVE","2024-12-06T05:49:39.720984260"
"USR_000275","PROD_000021","0,688","CONTENT_BASED","2024-12-06T16:49:39.720992616"
"USR_000833","PROD_000319","0,558","CONTENT_BASED","2024-12-06T07:49:39.721002476"
"USR_000833","PROD_000386","0,816","TRENDING","2024-12-06T05:49:39.721011005"
"USR_000833","PROD_000049","0,690","CONTENT_BASED","2024-12-06T10:49:39.721019215"
"USR_000833","PROD_000104","0,641","POPULARITY","2024-12-06T15:49:39.721031959"
"USR_000833","PROD_000177","0,926","TRENDING","2024-12-06T08:49:39.721040543"
"USR_000306","PROD_000330","0,643","POPULARITY","2024-12-06T20:49:39.721050159"
"USR_000306","PROD_000326","0,821","TRENDING","2024-12-06T07:49:39.721058176"
"USR_000306","PROD_000099","0,784","COLLABORATIVE","2024-12-06T09:49:39.721066636"
"USR_000306","PROD_000349","0,703","POPULARITY","2024-12-06T05:49:39.721074965"
"USR_000306","PROD_000284","0,955","COLLABORATIVE","2024-12-06T22:49:39.721092140"
"USR_000244","PROD_000464","0,669","COLLABORATIVE","2024-12-06T03:49:39.721102911"
"USR_000244","PROD_000166","0,903","COLLABORATIVE","2024-12-06T21:49:39.721111243"
"USR_000244","PROD_000059","0,566","POPULARITY","2024-12-06T19:49:39.721119543"
"USR_000244","PROD_000190","0,937","COLLABORATIVE","2024-12-06T02:49:39.721144972"
"USR_000244","PROD_000157","0,681","TRENDING","2024-12-06T19:49:39.721158230"
"USR_000207","PROD_000458","0,550","POPULARITY","2024-12-06T20:49:39.721182145"
"USR_000207","PROD_000216","0,745","CONTENT_BASED","2024-12-06T17:49:39.721191462"
"USR_000207","PROD_000360","0,864","TRENDING","2024-12-06T20:49:39.721199883"
"USR_000207","PROD_000092","0,768","POPULARITY","2024-12-06T04:49:39.721215613"
"USR_000207","PROD_000022","0,571","CONTENT_BASED","2024-12-06T04:49:39.721224581"
"USR_000197","PROD_000239","0,807","COLLABORATIVE","2024-12-06T18:49:39.721235170"
"USR_000197","PROD_000076","0,776","POPULARITY","2024-12-06T04:49:39.721243643"
"USR_000197","PROD_000145","0,863","TRENDING","2024-12-06T14:49:39.721261883"
"USR_000197","PROD_000148","0,873","COLLABORATIVE","2024-12-06T13:49:39.721270745"
"USR_000197","PROD_000088","0,842","CONTENT_BASED","2024-12-06T02:49:39.721279027"
"USR_000495","PROD_000498","0,906","POPULARITY","2024-12-06T09:49:39.721289189"
"USR_000495","PROD_000484","0,757","CONTENT_BASED","2024-12-06T11:49:39.721297196"
"USR_000495","PROD_000429","0,699","CONTENT_BASED","2024-12-06T07:49:39.721305474"
"USR_000495","PROD_000065","0,841","TRENDING","2024-12-06T06:49:39.721318655"
"USR_000495","PROD_000431","0,856","TRENDING","2024-12-06T18:49:39.721327674"
"USR_000664","PROD_000064","0,579","COLLABORATIVE","2024-12-06T20:49:39.721337895"
"USR_000664","PROD_000352","0,765","TRENDING","2024-12-06T20:49:39.721346531"
"USR_000664","PROD_000332","0,597","CONTENT_BASED","2024-12-06T14:49:39.721354749"
"USR_000664","PROD_000023","0,613","COLLABORATIVE","2024-12-06T21:49:39.721362797"
"USR_000664","PROD_000156","0,742","POPULARITY","2024-12-06T01:49:39.721376661"
"USR_000729","PROD_000272","0,821","COLLABORATIVE","2024-12-06T21:49:39.721387076"
"USR_000729","PROD_000018","0,560","CONTENT_BASED","2024-12-06T12:49:39.721395418"
"USR_000729","PROD_000491","0,545","TRENDING","2024-12-06T19:49:39.721403641"
"USR_000729","PROD_000134","0,681","COLLABORATIVE","2024-12-06T02:49:39.721411845"
"USR_000729","PROD_000414","0,819","TRENDING","2024-12-06T21:49:39.721420268"
"USR_000939","PROD_000159","0,764","POPULARITY","2024-12-06T13:49:39.721430317"
"USR_000939","PROD_000417","0,677","COLLABORATIVE","2024-12-06T02:49:39.721443643"
"USR_000939","PROD_000232","0,795","COLLABORATIVE","2024-12-06T21:49:39.721452640"
"USR_000939","PROD_000325","0,507","POPULARITY","2024-12-06T03:49:39.721461215"
"USR_000939","PROD_000141","0,999","CONTENT_BASED","2024-12-06T22:49:39.721469767"
"USR_000148","PROD_000135","0,785","CONTENT_BASED","2024-12-06T08:49:39.721479647"
"USR_000148","PROD_000464","0,589","POPULARITY","2024-12-06T06:49:39.721488117"
"USR_000148","PROD_000422","0,680","TRENDING","2024-12-06T00:49:39.721501156"
