"order_id","user_id","order_date","total_amount","status","payment_method","shipping_address"
"ORD_002161","USR_000489","2024-09-26T22:49:39.550484619","1833,45","DELIVERED","CREDIT_CARD","New York"
"ORD_002162","USR_000113","2024-09-26T22:49:39.550530879","3529,69","CONFIRMED","PAYPAL","Chicago"
"ORD_002163","USR_000759","2024-11-05T22:49:39.550587044","4618,45","SHIPPED","BANK_TRANSFER","Los Angeles"
"ORD_002164","USR_000489","2024-11-27T22:49:39.550652450","2751,30","SHIPPED","BANK_TRANSFER","Chicago"
"ORD_002165","USR_000584","2024-12-06T22:49:39.550708640","1356,89","PENDING","CREDIT_CARD","Miami"
"ORD_002166","USR_000708","2024-12-02T22:49:39.550735863","1004,22","CANCELLED","PAYPAL","Houston"
"ORD_002167","USR_000358","2024-11-28T22:49:39.550763069","1814,75","DELIVERED","PAYPAL","Chicago"
"ORD_002168","USR_000238","2024-11-10T22:49:39.550820804","2548,79","PENDING","CREDIT_CARD","Houston"
"ORD_002169","USR_000531","2024-09-23T22:49:39.550869598","1850,59","SHIPPED","BANK_TRANSFER","Miami"
"ORD_002170","USR_000860","2024-09-16T22:49:39.550904221","958,21","DELIVERED","CREDIT_CARD","Houston"
"ORD_002171","USR_000901","2024-10-03T22:49:39.550931051","2810,43","SHIPPED","DEBIT_CARD","Miami"
"ORD_002172","USR_000608","2024-10-07T22:49:39.550966167","4536,69","DELIVERED","BANK_TRANSFER","New York"
"ORD_002173","USR_000078","2024-09-16T22:49:39.551015550","539,04","CANCELLED","PAYPAL","Los Angeles"
"ORD_002174","USR_000497","2024-12-01T22:49:39.551039787","6307,24","CANCELLED","BANK_TRANSFER","New York"
"ORD_002175","USR_000004","2024-11-21T22:49:39.551095048","3357,39","SHIPPED","CREDIT_CARD","Miami"
"ORD_002176","USR_000228","2024-10-14T22:49:39.551158648","2094,08","PENDING","BANK_TRANSFER","Miami"
"ORD_002177","USR_000086","2024-09-24T22:49:39.551200359","905,94","PENDING","BANK_TRANSFER","New York"
"ORD_002178","USR_000393","2024-09-27T22:49:39.551251825","1705,33","SHIPPED","PAYPAL","Miami"
"ORD_002179","USR_000438","2024-10-15T22:49:39.551286286","1010,60","CANCELLED","CREDIT_CARD","Chicago"
"ORD_002180","USR_000329","2024-11-29T22:49:39.551309485","3668,37","CONFIRMED","PAYPAL","Los Angeles"
"ORD_002181","USR_000716","2024-11-02T22:49:39.551366347","5743,56","DELIVERED","BANK_TRANSFER","Los Angeles"
"ORD_002182","USR_000095","2024-10-19T22:49:39.551423882","5366,51","CANCELLED","DEBIT_CARD","Miami"
"ORD_002183","USR_000057","2024-09-19T22:49:39.551484844","1576,07","CANCELLED","BANK_TRANSFER","Chicago"
"ORD_002184","USR_000959","2024-10-24T22:49:39.551518827","1007,24","SHIPPED","PAYPAL","Los Angeles"
"ORD_002185","USR_000364","2024-09-12T22:49:39.551552669","874,94","PENDING","CREDIT_CARD","Miami"
"ORD_002186","USR_000835","2024-11-18T22:49:39.551593517","3142,29","CONFIRMED","CREDIT_CARD","Los Angeles"
"ORD_002187","USR_000565","2024-10-05T22:49:39.551649362","2741,75","SHIPPED","CREDIT_CARD","Los Angeles"
"ORD_002188","USR_000874","2024-11-25T22:49:39.551683796","3272,57","SHIPPED","CREDIT_CARD","New York"
"ORD_002189","USR_000484","2024-11-12T22:49:39.551743636","2839,73","DELIVERED","BANK_TRANSFER","Houston"
"ORD_002190","USR_000572","2024-09-22T22:49:39.551803937","2645,69","CONFIRMED","CREDIT_CARD","Houston"
"ORD_002191","USR_000379","2024-12-02T22:49:39.551863458","1689,80","CANCELLED","PAYPAL","Chicago"
"ORD_002192","USR_000900","2024-12-02T22:49:39.551908649","2189,74","DELIVERED","PAYPAL","Los Angeles"
"ORD_002193","USR_000580","2024-09-27T22:49:39.551970116","2058,30","DELIVERED","PAYPAL","Los Angeles"
"ORD_002194","USR_000165","2024-12-01T22:49:39.552016291","1670,80","PENDING","DEBIT_CARD","Chicago"
"ORD_002195","USR_000387","2024-09-30T22:49:39.552054384","3807,24","CONFIRMED","DEBIT_CARD","New York"
"ORD_002196","USR_000296","2024-10-21T22:49:39.552094442","1220,87","CANCELLED","PAYPAL","Houston"
"ORD_002197","USR_000129","2024-11-14T22:49:39.552128636","5331,04","SHIPPED","PAYPAL","Miami"
"ORD_002198","USR_000706","2024-09-25T22:49:39.552197115","3747,37","PENDING","BANK_TRANSFER","Houston"
"ORD_002199","USR_000945","2024-11-12T22:49:39.552232780","4721,78","CANCELLED","CREDIT_CARD","Chicago"
"ORD_002200","USR_000291","2024-11-27T22:49:39.552267461","6245,12","CONFIRMED","BANK_TRANSFER","New York"
"ORD_002201","USR_000594","2024-10-12T22:49:39.552341491","261,44","PENDING","PAYPAL","Houston"
"ORD_002202","USR_000707","2024-12-03T22:49:39.552365838","3263,17","CONFIRMED","CREDIT_CARD","Chicago"
"ORD_002203","USR_000922","2024-09-18T22:49:39.552399625","4034,11","PENDING","PAYPAL","Houston"
"ORD_002204","USR_000277","2024-10-11T22:49:39.552459679","1464,64","SHIPPED","CREDIT_CARD","Chicago"
"ORD_002205","USR_000969","2024-11-07T22:49:39.552494021","164,63","SHIPPED","DEBIT_CARD","Houston"
"ORD_002206","USR_000188","2024-11-29T22:49:39.552521116","1814,60","CONFIRMED","BANK_TRANSFER","Miami"
"ORD_002207","USR_000779","2024-10-15T22:49:39.552581533","1379,17","SHIPPED","BANK_TRANSFER","Chicago"
"ORD_002208","USR_000720","2024-11-09T22:49:39.552604835","1403,69","PENDING","DEBIT_CARD","Miami"
"ORD_002209","USR_000082","2024-10-21T22:49:39.552639764","895,86","PENDING","BANK_TRANSFER","Los Angeles"
"ORD_002210","USR_000175","2024-10-05T22:49:39.552678162","541,82","CANCELLED","CREDIT_CARD","New York"
"ORD_002211","USR_000491","2024-12-06T22:49:39.552705283","2588,36","CANCELLED","BANK_TRANSFER","Chicago"
"ORD_002212","USR_000784","2024-10-03T22:49:39.552752284","3424,43","SHIPPED","BANK_TRANSFER","Miami"
"ORD_002213","USR_000291","2024-09-16T22:49:39.552812980","1354,58","SHIPPED","BANK_TRANSFER","Miami"
"ORD_002214","USR_000308","2024-10-31T22:49:39.552837587","2252,23","PENDING","PAYPAL","Miami"
"ORD_002215","USR_000960","2024-10-20T22:49:39.552871952","3708,14","PENDING","DEBIT_CARD","New York"
"ORD_002216","USR_000174","2024-10-16T22:49:39.552935258","5539,23","CANCELLED","CREDIT_CARD","Miami"
"ORD_002217","USR_000833","2024-10-25T22:49:39.552981605","2677,69","CANCELLED","DEBIT_CARD","Houston"
"ORD_002218","USR_000615","2024-11-01T22:49:39.553021170","559,46","CONFIRMED","DEBIT_CARD","Miami"
"ORD_002219","USR_000183","2024-11-17T22:49:39.553045488","457,61","DELIVERED","CREDIT_CARD","New York"
"ORD_002220","USR_000424","2024-12-03T22:49:39.553068682","5848,35","CONFIRMED","CREDIT_CARD","Los Angeles"
"ORD_002221","USR_000988","2024-10-31T22:49:39.553118494","585,05","PENDING","BANK_TRANSFER","Houston"
"ORD_002222","USR_000500","2024-11-13T22:49:39.553142132","2617,09","CONFIRMED","BANK_TRANSFER","Los Angeles"
"ORD_002223","USR_000469","2024-09-27T22:49:39.553208512","3229,89","CONFIRMED","BANK_TRANSFER","Los Angeles"
"ORD_002224","USR_000726","2024-09-27T22:49:39.553269747","1088,99","DELIVERED","DEBIT_CARD","Houston"
"ORD_002225","USR_000712","2024-10-05T22:49:39.553316940","6183,70","PENDING","CREDIT_CARD","New York"
"ORD_002226","USR_000769","2024-10-25T22:49:39.553378826","3755,50","CONFIRMED","CREDIT_CARD","New York"
"ORD_002227","USR_000526","2024-10-10T22:49:39.553461501","3084,40","PENDING","PAYPAL","Miami"
"ORD_002228","USR_000619","2024-09-17T22:49:39.553506296","723,00","SHIPPED","BANK_TRANSFER","Los Angeles"
"ORD_002229","USR_000865","2024-09-28T22:49:39.553541862","2045,49","PENDING","PAYPAL","Miami"
"ORD_002230","USR_000910","2024-10-11T22:49:39.553595131","4342,50","CONFIRMED","CREDIT_CARD","Chicago"
"ORD_002231","USR_000629","2024-10-06T22:49:39.553655665","3201,33","CONFIRMED","BANK_TRANSFER","Los Angeles"
"ORD_002232","USR_000972","2024-09-18T22:49:39.553715085","5686,63","CONFIRMED","BANK_TRANSFER","Miami"
"ORD_002233","USR_000931","2024-11-27T22:49:39.553760070","33,09","PENDING","BANK_TRANSFER","Chicago"
"ORD_002234","USR_000612","2024-10-06T22:49:39.553786567","2599,10","CONFIRMED","BANK_TRANSFER","New York"
"ORD_002235","USR_000342","2024-10-06T22:49:39.553821701","3296,49","PENDING","PAYPAL","Chicago"
"ORD_002236","USR_000846","2024-09-15T22:49:39.553859569","6538,82","CANCELLED","CREDIT_CARD","Los Angeles"
"ORD_002237","USR_000906","2024-11-20T22:49:39.553929369","1133,16","CONFIRMED","DEBIT_CARD","New York"
"ORD_002238","USR_000768","2024-10-30T22:49:39.553970807","4033,70","PENDING","DEBIT_CARD","Los Angeles"
"ORD_002239","USR_000530","2024-10-16T22:49:39.554043822","234,44","PENDING","PAYPAL","Houston"
"ORD_002240","USR_000860","2024-11-18T22:49:39.554081668","380,05","DELIVERED","PAYPAL","Chicago"
"ORD_002241","USR_000793","2024-10-17T22:49:39.554123434","353,43","SHIPPED","CREDIT_CARD","New York"
"ORD_002242","USR_000018","2024-11-21T22:49:39.554150618","2359,74","CONFIRMED","PAYPAL","New York"
"ORD_002243","USR_000194","2024-12-03T22:49:39.554219923","1374,37","CONFIRMED","PAYPAL","Chicago"
"ORD_002244","USR_000727","2024-11-23T22:49:39.554276779","4103,99","PENDING","CREDIT_CARD","Houston"
"ORD_002245","USR_000744","2024-11-16T22:49:39.554343690","4208,76","CONFIRMED","CREDIT_CARD","Houston"
"ORD_002246","USR_000495","2024-09-19T22:49:39.554440574","3330,56","CANCELLED","CREDIT_CARD","Miami"
"ORD_002247","USR_000975","2024-11-09T22:49:39.554500358","1748,43","SHIPPED","PAYPAL","Chicago"
"ORD_002248","USR_000944","2024-11-11T22:49:39.554542298","856,61","CANCELLED","CREDIT_CARD","Miami"
"ORD_002249","USR_000129","2024-11-21T22:49:39.554578625","2701,43","SHIPPED","BANK_TRANSFER","Miami"
"ORD_002250","USR_000452","2024-12-01T22:49:39.554623049","5598,08","CANCELLED","CREDIT_CARD","Miami"
"ORD_002251","USR_000101","2024-09-27T22:49:39.554689414","5119,98","PENDING","DEBIT_CARD","Los Angeles"
"ORD_002252","USR_000454","2024-09-17T22:49:39.554734938","4649,95","PENDING","BANK_TRANSFER","Houston"
"ORD_002253","USR_000054","2024-09-08T22:49:39.554788681","4322,82","DELIVERED","BANK_TRANSFER","New York"
"ORD_002254","USR_000830","2024-10-26T22:49:39.554844464","649,92","CONFIRMED","DEBIT_CARD","New York"
"ORD_002255","USR_000434","2024-11-10T22:49:39.554882877","2328,53","CANCELLED","BANK_TRANSFER","Houston"
"ORD_002256","USR_000613","2024-11-18T22:49:39.554934827","2306,76","SHIPPED","BANK_TRANSFER","Houston"
"ORD_002257","USR_000502","2024-09-26T22:49:39.554970728","167,07","CONFIRMED","CREDIT_CARD","New York"
"ORD_002258","USR_000389","2024-10-16T22:49:39.554993652","3474,61","CANCELLED","BANK_TRANSFER","Los Angeles"
"ORD_002259","USR_000529","2024-09-10T22:49:39.555045993","3205,56","CONFIRMED","DEBIT_CARD","New York"
"ORD_002260","USR_000422","2024-10-16T22:49:39.555091295","277,27","CANCELLED","DEBIT_CARD","Chicago"
"ORD_002261","USR_000459","2024-11-10T22:49:39.555121726","3113,54","SHIPPED","BANK_TRANSFER","Houston"
"ORD_002262","USR_000108","2024-11-28T22:49:39.555184430","3700,14","PENDING","DEBIT_CARD","Chicago"
"ORD_002263","USR_000740","2024-10-19T22:49:39.555233307","345,81","DELIVERED","PAYPAL","Chicago"
"ORD_002264","USR_000711","2024-09-27T22:49:39.555274713","1408,97","CANCELLED","CREDIT_CARD","Chicago"
"ORD_002265","USR_000633","2024-10-07T22:49:39.555320340","521,91","CONFIRMED","DEBIT_CARD","Los Angeles"
"ORD_002266","USR_000890","2024-10-14T22:49:39.555351130","1603,36","CONFIRMED","DEBIT_CARD","Chicago"
"ORD_002267","USR_000939","2024-10-18T22:49:39.555376331","1171,36","DELIVERED","DEBIT_CARD","Miami"
"ORD_002268","USR_000952","2024-11-24T22:49:39.555422607","2109,30","DELIVERED","BANK_TRANSFER","Los Angeles"
"ORD_002269","USR_000913","2024-09-15T22:49:39.555467559","3490,82","CONFIRMED","DEBIT_CARD","Chicago"
"ORD_002270","USR_000536","2024-11-30T22:49:39.555526940","1915,90","CANCELLED","DEBIT_CARD","Los Angeles"
"ORD_002271","USR_000985","2024-09-20T22:49:39.555568461","1038,76","SHIPPED","DEBIT_CARD","New York"
"ORD_002272","USR_000394","2024-11-02T22:49:39.555604189","1561,91","PENDING","PAYPAL","Chicago"
"ORD_002273","USR_000214","2024-09-28T22:49:39.555666333","5490,71","PENDING","CREDIT_CARD","Chicago"
"ORD_002274","USR_000847","2024-10-21T22:49:39.555711041","845,67","SHIPPED","DEBIT_CARD","Houston"
"ORD_002275","USR_000479","2024-10-30T22:49:39.555733706","4474,24","PENDING","BANK_TRANSFER","Chicago"
"ORD_002276","USR_000542","2024-10-27T22:49:39.555800067","4382,29","PENDING","BANK_TRANSFER","Los Angeles"
"ORD_002277","USR_000455","2024-10-08T22:49:39.555835851","2585,61","SHIPPED","DEBIT_CARD","Houston"
"ORD_002278","USR_000098","2024-09-20T22:49:39.555887521","4377,50","SHIPPED","CREDIT_CARD","Chicago"
"ORD_002279","USR_000280","2024-11-28T22:49:39.555921630","3473,09","DELIVERED","BANK_TRANSFER","New York"
"ORD_002280","USR_000160","2024-09-20T22:49:39.555955422","2614,99","CANCELLED","BANK_TRANSFER","Chicago"
"ORD_002281","USR_000594","2024-10-11T22:49:39.555999281","971,78","CONFIRMED","CREDIT_CARD","Miami"
"ORD_002282","USR_000645","2024-09-24T22:49:39.556041397","2339,97","CONFIRMED","PAYPAL","Miami"
"ORD_002283","USR_000554","2024-09-09T22:49:39.556075319","3546,45","DELIVERED","CREDIT_CARD","Chicago"
"ORD_002284","USR_000317","2024-11-04T22:49:39.556134821","1041,43","DELIVERED","CREDIT_CARD","New York"
"ORD_002285","USR_000615","2024-10-07T22:49:39.556173687","3086,74","PENDING","CREDIT_CARD","New York"
"ORD_002286","USR_000536","2024-12-01T22:49:39.556241731","1623,41","DELIVERED","BANK_TRANSFER","Los Angeles"
"ORD_002287","USR_000565","2024-09-13T22:49:39.556307623","5066,18","CANCELLED","PAYPAL","New York"
"ORD_002288","USR_000107","2024-12-03T22:49:39.556363225","1402,87","CANCELLED","DEBIT_CARD","New York"
"ORD_002289","USR_000163","2024-09-19T22:49:39.556405569","1502,69","CANCELLED","BANK_TRANSFER","Houston"
"ORD_002290","USR_000816","2024-12-04T22:49:39.556446790","648,14","DELIVERED","BANK_TRANSFER","Chicago"
"ORD_002291","USR_000851","2024-11-29T22:49:39.556481594","5972,20","DELIVERED","PAYPAL","Los Angeles"
"ORD_002292","USR_000572","2024-09-25T22:49:39.556544210","2072,99","DELIVERED","PAYPAL","New York"
"ORD_002293","USR_000347","2024-10-22T22:49:39.556588838","5687,68","DELIVERED","DEBIT_CARD","Houston"
"ORD_002294","USR_000550","2024-10-17T22:49:39.556650196","4857,62","CONFIRMED","PAYPAL","Los Angeles"
"ORD_002295","USR_000067","2024-09-27T22:49:39.556708126","3174,46","CANCELLED","BANK_TRANSFER","Houston"
"ORD_002296","USR_000633","2024-09-09T22:49:39.556761749","450,21","CONFIRMED","CREDIT_CARD","Miami"
"ORD_002297","USR_000786","2024-11-09T22:49:39.556806100","4346,64","SHIPPED","BANK_TRANSFER","New York"
"ORD_002298","USR_000519","2024-11-03T22:49:39.556856880","4664,93","DELIVERED","CREDIT_CARD","Los Angeles"
"ORD_002299","USR_000765","2024-11-16T22:49:39.556911969","1471,17","PENDING","DEBIT_CARD","New York"
"ORD_002300","USR_000415","2024-10-23T22:49:39.556942517","2704,37","CONFIRMED","PAYPAL","Los Angeles"
"ORD_002301","USR_000884","2024-11-05T22:49:39.557005581","1154,34","CANCELLED","BANK_TRANSFER","New York"
"ORD_002302","USR_000175","2024-09-23T22:49:39.557039557","659,41","PENDING","BANK_TRANSFER","Chicago"
"ORD_002303","USR_000301","2024-11-15T22:49:39.557062646","1691,18","CONFIRMED","DEBIT_CARD","New York"
"ORD_002304","USR_000210","2024-09-18T22:49:39.557086540","1199,56","CANCELLED","PAYPAL","New York"
"ORD_002305","USR_000658","2024-09-10T22:49:39.557141483","2698,49","SHIPPED","BANK_TRANSFER","Chicago"
"ORD_002306","USR_000403","2024-12-04T22:49:39.557207626","3751,92","CANCELLED","CREDIT_CARD","Houston"
"ORD_002307","USR_000926","2024-10-26T22:49:39.557262405","2684,64","PENDING","CREDIT_CARD","Chicago"
"ORD_002308","USR_000702","2024-11-24T22:49:39.557306997","2216,92","CANCELLED","PAYPAL","Chicago"
"ORD_002309","USR_000247","2024-10-07T22:49:39.557329782","2780,78","PENDING","CREDIT_CARD","Miami"
"ORD_002310","USR_000669","2024-11-01T22:49:39.557368338","1037,91","SHIPPED","DEBIT_CARD","Los Angeles"
"ORD_002311","USR_000962","2024-11-16T22:49:39.557403442","1513,82","CANCELLED","CREDIT_CARD","Houston"
"ORD_002312","USR_000187","2024-10-14T22:49:39.557449258","3565,49","CONFIRMED","BANK_TRANSFER","Houston"
"ORD_002313","USR_000498","2024-11-30T22:49:39.557511921","638,86","DELIVERED","DEBIT_CARD","New York"
"ORD_002314","USR_000877","2024-09-27T22:49:39.557535951","1790,97","CANCELLED","CREDIT_CARD","New York"
"ORD_002315","USR_000589","2024-10-09T22:49:39.557601132","2685,13","CANCELLED","CREDIT_CARD","Chicago"
"ORD_002316","USR_000023","2024-10-24T22:49:39.557636074","3313,22","SHIPPED","CREDIT_CARD","New York"
"ORD_002317","USR_000619","2024-10-16T22:49:39.557680849","931,24","SHIPPED","CREDIT_CARD","Los Angeles"
"ORD_002318","USR_000676","2024-09-21T22:49:39.557733053","4908,06","SHIPPED","DEBIT_CARD","Miami"
"ORD_002319","USR_000613","2024-12-05T22:49:39.557778198","376,74","CANCELLED","CREDIT_CARD","Houston"
"ORD_002320","USR_000376","2024-09-21T22:49:39.557811242","559,29","PENDING","PAYPAL","Miami"
"ORD_002321","USR_000142","2024-10-12T22:49:39.557835620","1878,53","PENDING","CREDIT_CARD","New York"
"ORD_002322","USR_000010","2024-10-24T22:49:39.557887558","1301,10","SHIPPED","PAYPAL","Houston"
"ORD_002323","USR_000142","2024-09-12T22:49:39.557923421","3573,25","DELIVERED","PAYPAL","Houston"
"ORD_002324","USR_000074","2024-09-27T22:49:39.557971559","4542,98","CONFIRMED","BANK_TRANSFER","Los Angeles"
"ORD_002325","USR_000173","2024-11-21T22:49:39.558027114","3019,56","PENDING","CREDIT_CARD","Los Angeles"
"ORD_002326","USR_000008","2024-11-11T22:49:39.558093250","1974,61","DELIVERED","BANK_TRANSFER","Houston"
"ORD_002327","USR_000692","2024-09-29T22:49:39.558134663","1228,54","CONFIRMED","DEBIT_CARD","Houston"
"ORD_002328","USR_000123","2024-11-07T22:49:39.558158486","1551,01","DELIVERED","PAYPAL","Los Angeles"
"ORD_002329","USR_000660","2024-10-20T22:49:39.558204083","705,64","SHIPPED","PAYPAL","New York"
"ORD_002330","USR_000020","2024-10-17T22:49:39.558236604","2644,04","DELIVERED","PAYPAL","Los Angeles"
"ORD_002331","USR_000924","2024-09-12T22:49:39.558280799","5264,25","PENDING","DEBIT_CARD","Chicago"
"ORD_002332","USR_000906","2024-10-29T22:49:39.558338877","3611,91","PENDING","DEBIT_CARD","Los Angeles"
"ORD_002333","USR_000418","2024-10-28T22:49:39.558397160","1156,72","CANCELLED","CREDIT_CARD","Houston"
"ORD_002334","USR_000343","2024-10-21T22:49:39.558433283","7517,33","CANCELLED","BANK_TRANSFER","Miami"
"ORD_002335","USR_000471","2024-11-30T22:49:39.558496463","2432,29","CONFIRMED","CREDIT_CARD","Chicago"
"ORD_002336","USR_000625","2024-11-03T22:49:39.558539007","2451,11","PENDING","BANK_TRANSFER","Miami"
"ORD_002337","USR_000570","2024-11-20T22:49:39.558573088","4296,27","DELIVERED","BANK_TRANSFER","Los Angeles"
"ORD_002338","USR_000877","2024-11-11T22:49:39.558606956","757,68","SHIPPED","PAYPAL","Houston"
"ORD_002339","USR_000375","2024-10-11T22:49:39.558629808","1601,61","SHIPPED","DEBIT_CARD","Los Angeles"
"ORD_002340","USR_000542","2024-10-17T22:49:39.558674860","5116,69","CANCELLED","DEBIT_CARD","New York"
"ORD_002341","USR_000967","2024-09-23T22:49:39.558732944","6983,02","CANCELLED","DEBIT_CARD","Los Angeles"
"ORD_002342","USR_000090","2024-09-10T22:49:39.558797024","3312,65","DELIVERED","DEBIT_CARD","Miami"
"ORD_002343","USR_000466","2024-12-05T22:49:39.558831170","652,66","CANCELLED","BANK_TRANSFER","Los Angeles"
"ORD_002344","USR_000939","2024-09-24T22:49:39.558854728","4055,52","CONFIRMED","CREDIT_CARD","Houston"
"ORD_002345","USR_000123","2024-10-25T22:49:39.558900629","1535,05","CANCELLED","PAYPAL","New York"
"ORD_002346","USR_000898","2024-11-04T22:49:39.558924560","3980,64","PENDING","CREDIT_CARD","Los Angeles"
"ORD_002347","USR_000794","2024-11-08T22:49:39.558981081","1436,68","SHIPPED","BANK_TRANSFER","Chicago"
"ORD_002348","USR_000937","2024-09-09T22:49:39.559024479","674,18","CANCELLED","DEBIT_CARD","Chicago"
"ORD_002349","USR_000942","2024-11-10T22:49:39.559049288","3582,93","DELIVERED","PAYPAL","Chicago"
"ORD_002350","USR_000715","2024-10-25T22:49:39.559112296","3165,45","CANCELLED","CREDIT_CARD","New York"
"ORD_002351","USR_000969","2024-11-16T22:49:39.559189325","2385,59","CONFIRMED","PAYPAL","New York"
"ORD_002352","USR_000257","2024-12-06T22:49:39.559241524","6008,32","PENDING","CREDIT_CARD","Chicago"
"ORD_002353","USR_000297","2024-11-01T22:49:39.559313253","1476,46","SHIPPED","BANK_TRANSFER","Los Angeles"
"ORD_002354","USR_000922","2024-09-24T22:49:39.559364473","836,83","CANCELLED","BANK_TRANSFER","Miami"
"ORD_002355","USR_000718","2024-11-07T22:49:39.559414745","4285,70","DELIVERED","DEBIT_CARD","Houston"
"ORD_002356","USR_000343","2024-09-14T22:49:39.559486076","192,16","PENDING","CREDIT_CARD","Los Angeles"
"ORD_002357","USR_000412","2024-10-01T22:49:39.559511657","3615,60","PENDING","CREDIT_CARD","Miami"
"ORD_002358","USR_000346","2024-11-17T22:49:39.559571630","1371,47","CANCELLED","PAYPAL","Miami"
"ORD_002359","USR_000651","2024-10-18T22:49:39.559616347","985,98","CONFIRMED","PAYPAL","Chicago"
"ORD_002360","USR_000552","2024-09-29T22:49:39.559668195","2398,31","CANCELLED","DEBIT_CARD","Los Angeles"
"ORD_002361","USR_000342","2024-09-14T22:49:39.559707253","793,27","SHIPPED","CREDIT_CARD","Houston"
"ORD_002362","USR_000741","2024-12-01T22:49:39.559744414","2776,71","SHIPPED","CREDIT_CARD","Houston"
"ORD_002363","USR_000881","2024-12-06T22:49:39.559805057","2583,60","SHIPPED","DEBIT_CARD","Chicago"
"ORD_002364","USR_000412","2024-11-10T22:49:39.559855815","2710,20","SHIPPED","PAYPAL","Los Angeles"
"ORD_002365","USR_000134","2024-10-05T22:49:39.559915274","3928,12","SHIPPED","CREDIT_CARD","Miami"
"ORD_002366","USR_000170","2024-11-02T22:49:39.559977911","460,10","SHIPPED","DEBIT_CARD","Los Angeles"
"ORD_002367","USR_000865","2024-10-24T22:49:39.560004039","857,62","SHIPPED","DEBIT_CARD","Chicago"
"ORD_002368","USR_000877","2024-11-28T22:49:39.560061486","4800,90","CONFIRMED","PAYPAL","Chicago"
"ORD_002369","USR_000888","2024-10-25T22:49:39.560112743","289,75","CANCELLED","PAYPAL","New York"
"ORD_002370","USR_000257","2024-09-26T22:49:39.560158685","282,02","DELIVERED","BANK_TRANSFER","New York"
"ORD_002371","USR_000765","2024-10-28T22:49:39.560206022","3743,94","PENDING","PAYPAL","New York"
"ORD_002372","USR_000028","2024-10-02T22:49:39.560255605","3176,25","SHIPPED","BANK_TRANSFER","New York"
"ORD_002373","USR_000758","2024-10-22T22:49:39.560323742","1016,64","SHIPPED","PAYPAL","Miami"
"ORD_002374","USR_000722","2024-11-13T22:49:39.560350540","637,49","PENDING","BANK_TRANSFER","New York"
"ORD_002375","USR_000411","2024-10-28T22:49:39.560383983","2689,44","CONFIRMED","CREDIT_CARD","Chicago"
"ORD_002376","USR_000722","2024-09-23T22:49:39.560445327","1183,10","PENDING","BANK_TRANSFER","Chicago"
"ORD_002377","USR_000915","2024-10-14T22:49:39.560500857","1550,37","SHIPPED","CREDIT_CARD","Chicago"
"ORD_002378","USR_000518","2024-10-23T22:49:39.560551373","1564,86","DELIVERED","DEBIT_CARD","Houston"
"ORD_002379","USR_000195","2024-10-20T22:49:39.560607783","3515,28","DELIVERED","BANK_TRANSFER","Miami"
"ORD_002380","USR_000937","2024-11-27T22:49:39.560655056","1097,20","CONFIRMED","BANK_TRANSFER","New York"
"ORD_002381","USR_000195","2024-10-13T22:49:39.560682125","2266,16","SHIPPED","DEBIT_CARD","New York"
"ORD_002382","USR_000120","2024-09-08T22:49:39.560721651","2807,26","CANCELLED","BANK_TRANSFER","Los Angeles"
"ORD_002383","USR_000583","2024-09-13T22:49:39.560782945","4352,50","CANCELLED","CREDIT_CARD","New York"
"ORD_002384","USR_000545","2024-10-16T22:49:39.560842960","1963,33","CONFIRMED","CREDIT_CARD","Miami"
"ORD_002385","USR_000484","2024-12-03T22:49:39.560878338","1704,15","DELIVERED","BANK_TRANSFER","Houston"
"ORD_002386","USR_000024","2024-09-22T22:49:39.560913579","939,72","DELIVERED","BANK_TRANSFER","New York"
"ORD_002387","USR_000414","2024-09-22T22:49:39.560937256","749,69","PENDING","PAYPAL","New York"
"ORD_002388","USR_000275","2024-11-14T22:49:39.560960262","1354,74","CONFIRMED","CREDIT_CARD","New York"
"ORD_002389","USR_000088","2024-10-01T22:49:39.560994263","44,68","CONFIRMED","DEBIT_CARD","New York"
"ORD_002390","USR_000634","2024-11-10T22:49:39.561040219","5659,75","SHIPPED","DEBIT_CARD","Chicago"
"ORD_002391","USR_000948","2024-09-23T22:49:39.561109721","5000,89","DELIVERED","DEBIT_CARD","Houston"
"ORD_002392","USR_000212","2024-09-08T22:49:39.561168143","916,22","PENDING","BANK_TRANSFER","New York"
"ORD_002393","USR_000020","2024-11-17T22:49:39.561202227","3884,31","CONFIRMED","BANK_TRANSFER","Chicago"
"ORD_002394","USR_000175","2024-10-16T22:49:39.561282601","442,24","CONFIRMED","PAYPAL","Houston"
"ORD_002395","USR_000923","2024-11-24T22:49:39.561315675","7318,83","CONFIRMED","DEBIT_CARD","Miami"
"ORD_002396","USR_000642","2024-11-03T22:49:39.561377079","3523,74","CONFIRMED","CREDIT_CARD","Los Angeles"
"ORD_002397","USR_000532","2024-09-15T22:49:39.561434232","4178,20","CANCELLED","CREDIT_CARD","Miami"
"ORD_002398","USR_000749","2024-09-13T22:49:39.561493418","1061,77","PENDING","PAYPAL","Chicago"
"ORD_002399","USR_000664","2024-10-05T22:49:39.561531747","3468,97","SHIPPED","CREDIT_CARD","New York"
"ORD_002400","USR_000264","2024-10-06T22:49:39.561605874","390,70","DELIVERED","CREDIT_CARD","Chicago"
"ORD_002401","USR_000883","2024-11-14T22:49:39.561632391","3096,49","CONFIRMED","PAYPAL","New York"
